MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20210413,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2021-04-13,2021-04-19,1
20210406,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2021-04-06,2021-04-12,1
20210330,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2021-03-30,2021-04-05,1
20210323,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2021-03-23,2021-03-29,1
20210316,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2021-03-16,2021-03-22,1
20210309,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2021-03-09,2021-03-15,1
20210302,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2021-03-02,2021-03-08,1
20210223,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2021-02-23,2021-03-01,1
20210216,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2021-02-16,2021-02-22,1
20210209,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2021-02-09,2021-02-15,1
20210202,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2021-02-02,2021-02-08,1
20210126,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2021-01-26,2021-02-01,1
20210119,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2021-01-19,2021-01-25,1
20210112,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2021-01-12,2021-01-18,1
20210105,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2021-01-05,2021-01-11,1
20201229,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2020-12-29,2021-01-04,1
20201222,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2020-12-22,2020-12-28,1
20201215,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2020-12-15,2020-12-21,1
20201208,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2020-12-08,2020-12-14,1
20201201,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2020-12-01,2020-12-07,1
20201124,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2020-11-24,2020-11-30,1
20201117,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2020-11-17,2020-11-23,1
20201110,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2020-11-10,2020-11-16,1
20201103,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2020-11-03,2020-11-09,1
20201027,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2020-10-27,2020-11-02,1
20201020,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2020-10-20,2020-10-26,1
20201013,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2020-10-13,2020-10-19,1
20201006,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2020-10-06,2020-10-12,1
20200929,06113,Yolo County,CA,0.00,100.00,100.00,100.00,100.00,0.00,2020-09-29,2020-10-05,1
20200922,06113,Yolo County,CA,0.00,100.00,100.00,100.00,0.00,0.00,2020-09-22,2020-09-28,1
20200915,06113,Yolo County,CA,0.00,100.00,100.00,100.00,0.00,0.00,2020-09-15,2020-09-21,1
20200908,06113,Yolo County,CA,0.00,100.00,100.00,100.00,0.00,0.00,2020-09-08,2020-09-14,1
20200901,06113,Yolo County,CA,0.00,100.00,100.00,100.00,0.00,0.00,2020-09-01,2020-09-07,1
20200825,06113,Yolo County,CA,0.00,100.00,100.00,100.00,0.00,0.00,2020-08-25,2020-08-31,1
20200818,06113,Yolo County,CA,0.00,100.00,100.00,100.00,0.00,0.00,2020-08-18,2020-08-24,1
20200811,06113,Yolo County,CA,0.00,100.00,100.00,100.00,0.00,0.00,2020-08-11,2020-08-17,1
20200804,06113,Yolo County,CA,0.00,100.00,100.00,100.00,0.00,0.00,2020-08-04,2020-08-10,1
20200728,06113,Yolo County,CA,0.00,100.00,100.00,100.00,0.00,0.00,2020-07-28,2020-08-03,1
20200721,06113,Yolo County,CA,0.00,100.00,100.00,100.00,0.00,0.00,2020-07-21,2020-07-27,1
20200714,06113,Yolo County,CA,0.00,100.00,100.00,100.00,0.00,0.00,2020-07-14,2020-07-20,1
20200707,06113,Yolo County,CA,0.00,100.00,100.00,100.00,0.00,0.00,2020-07-07,2020-07-13,1
20200630,06113,Yolo County,CA,0.00,100.00,100.00,100.00,0.00,0.00,2020-06-30,2020-07-06,1
20200623,06113,Yolo County,CA,0.00,100.00,100.00,100.00,0.00,0.00,2020-06-23,2020-06-29,1
20200616,06113,Yolo County,CA,0.00,100.00,100.00,100.00,0.00,0.00,2020-06-16,2020-06-22,1
20200609,06113,Yolo County,CA,0.00,100.00,100.00,100.00,0.00,0.00,2020-06-09,2020-06-15,1
20200602,06113,Yolo County,CA,0.00,100.00,100.00,100.00,0.00,0.00,2020-06-02,2020-06-08,1
20200526,06113,Yolo County,CA,0.00,100.00,100.00,100.00,0.00,0.00,2020-05-26,2020-06-01,1
20200519,06113,Yolo County,CA,0.00,100.00,100.00,100.00,0.00,0.00,2020-05-19,2020-05-25,1
20200512,06113,Yolo County,CA,0.00,100.00,100.00,100.00,0.00,0.00,2020-05-12,2020-05-18,1
20200505,06113,Yolo County,CA,0.00,100.00,100.00,100.00,0.00,0.00,2020-05-05,2020-05-11,1
20200428,06113,Yolo County,CA,0.00,100.00,100.00,100.00,0.00,0.00,2020-04-28,2020-05-04,1
20200421,06113,Yolo County,CA,0.00,100.00,100.00,100.00,0.00,0.00,2020-04-21,2020-04-27,1
20200414,06113,Yolo County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2020-04-14,2020-04-20,1
20200407,06113,Yolo County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2020-04-07,2020-04-13,1
20200331,06113,Yolo County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2020-03-31,2020-04-06,1
20200324,06113,Yolo County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2020-03-24,2020-03-30,1
20200317,06113,Yolo County,CA,0.00,100.00,56.46,0.00,0.00,0.00,2020-03-17,2020-03-23,1
20200310,06113,Yolo County,CA,0.00,100.00,56.46,0.00,0.00,0.00,2020-03-10,2020-03-16,1
20200303,06113,Yolo County,CA,0.00,100.00,9.20,0.00,0.00,0.00,2020-03-03,2020-03-09,1
20200225,06113,Yolo County,CA,0.00,100.00,9.20,0.00,0.00,0.00,2020-02-25,2020-03-02,1
20200218,06113,Yolo County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2020-02-18,2020-02-24,1
20200211,06113,Yolo County,CA,0.30,99.70,0.00,0.00,0.00,0.00,2020-02-11,2020-02-17,1
20200204,06113,Yolo County,CA,1.13,98.87,0.00,0.00,0.00,0.00,2020-02-04,2020-02-10,1
20200128,06113,Yolo County,CA,1.13,98.87,0.00,0.00,0.00,0.00,2020-01-28,2020-02-03,1
20200121,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2020-01-21,2020-01-27,1
20200114,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2020-01-14,2020-01-20,1
20200107,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2020-01-07,2020-01-13,1
20191231,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-12-31,2020-01-06,1
20191224,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-12-24,2019-12-30,1
20191217,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-12-17,2019-12-23,1
20191210,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-12-10,2019-12-16,1
20191203,06113,Yolo County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2019-12-03,2019-12-09,1
20191126,06113,Yolo County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2019-11-26,2019-12-02,1
20191119,06113,Yolo County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2019-11-19,2019-11-25,1
20191112,06113,Yolo County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2019-11-12,2019-11-18,1
20191105,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-11-05,2019-11-11,1
20191029,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-29,2019-11-04,1
20191022,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-22,2019-10-28,1
20191015,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-15,2019-10-21,1
20191008,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-08,2019-10-14,1
20191001,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-01,2019-10-07,1
20190924,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-24,2019-09-30,1
20190917,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-17,2019-09-23,1
20190910,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-10,2019-09-16,1
20190903,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-03,2019-09-09,1
20190827,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-27,2019-09-02,1
20190820,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-20,2019-08-26,1
20190813,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-13,2019-08-19,1
20190806,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,1
20190730,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,1
20190723,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,1
20190716,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,1
20190709,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,1
20190702,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,1
20190625,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,1
20190618,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,1
20190611,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,1
20190604,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,1
20190528,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,1
20190521,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,1
20190514,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,1
20190507,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,1
20190430,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,1
20190423,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,1
20190416,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,1
20190409,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,1
20190402,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,1
20190326,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,1
20190319,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,1
20190312,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,1
20190305,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,1
20190226,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,1
20190219,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-19,2019-02-25,1
20190212,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-12,2019-02-18,1
20190205,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-05,2019-02-11,1
20190129,06113,Yolo County,CA,71.94,28.06,0.00,0.00,0.00,0.00,2019-01-29,2019-02-04,1
20190122,06113,Yolo County,CA,0.00,100.00,31.87,0.00,0.00,0.00,2019-01-22,2019-01-28,1
20190115,06113,Yolo County,CA,0.00,100.00,31.87,0.00,0.00,0.00,2019-01-15,2019-01-21,1
20190108,06113,Yolo County,CA,0.00,100.00,31.87,0.00,0.00,0.00,2019-01-08,2019-01-14,1
20190101,06113,Yolo County,CA,0.00,100.00,31.87,0.00,0.00,0.00,2019-01-01,2019-01-07,1
20181225,06113,Yolo County,CA,0.00,100.00,31.87,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181218,06113,Yolo County,CA,0.00,100.00,31.87,0.00,0.00,0.00,2018-12-18,2018-12-24,1
20181211,06113,Yolo County,CA,0.00,100.00,31.87,0.00,0.00,0.00,2018-12-11,2018-12-17,1
20181204,06113,Yolo County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2018-12-04,2018-12-10,1
20181127,06113,Yolo County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2018-11-27,2018-12-03,1
20181120,06113,Yolo County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2018-11-20,2018-11-26,1
20181113,06113,Yolo County,CA,0.00,100.00,57.36,0.00,0.00,0.00,2018-11-13,2018-11-19,1
20181106,06113,Yolo County,CA,0.00,100.00,57.32,0.00,0.00,0.00,2018-11-06,2018-11-12,1
20181030,06113,Yolo County,CA,6.91,93.09,56.82,0.00,0.00,0.00,2018-10-30,2018-11-05,1
20181023,06113,Yolo County,CA,6.91,93.09,56.82,0.00,0.00,0.00,2018-10-23,2018-10-29,1
20181016,06113,Yolo County,CA,6.91,93.09,56.82,0.00,0.00,0.00,2018-10-16,2018-10-22,1
20181009,06113,Yolo County,CA,6.91,93.09,56.82,0.00,0.00,0.00,2018-10-09,2018-10-15,1
20181002,06113,Yolo County,CA,6.91,93.09,56.82,0.00,0.00,0.00,2018-10-02,2018-10-08,1
20180925,06113,Yolo County,CA,6.91,93.09,56.82,0.00,0.00,0.00,2018-09-25,2018-10-01,1
20180918,06113,Yolo County,CA,6.91,93.09,56.82,0.00,0.00,0.00,2018-09-18,2018-09-24,1
20180911,06113,Yolo County,CA,6.91,93.09,56.82,0.00,0.00,0.00,2018-09-11,2018-09-17,1
20180904,06113,Yolo County,CA,6.91,93.09,56.82,0.00,0.00,0.00,2018-09-04,2018-09-10,1
20180828,06113,Yolo County,CA,6.91,93.09,56.82,0.00,0.00,0.00,2018-08-28,2018-09-03,1
20180821,06113,Yolo County,CA,6.91,93.09,56.82,0.00,0.00,0.00,2018-08-21,2018-08-27,1
20180814,06113,Yolo County,CA,7.78,92.22,56.82,0.00,0.00,0.00,2018-08-14,2018-08-20,1
20180807,06113,Yolo County,CA,7.78,92.22,56.83,0.00,0.00,0.00,2018-08-07,2018-08-13,1
20180731,06113,Yolo County,CA,7.78,92.22,56.83,0.00,0.00,0.00,2018-07-31,2018-08-06,1
20180724,06113,Yolo County,CA,7.25,92.75,57.78,0.00,0.00,0.00,2018-07-24,2018-07-30,1
20180717,06113,Yolo County,CA,7.25,92.75,57.78,0.00,0.00,0.00,2018-07-17,2018-07-23,1
20180710,06113,Yolo County,CA,7.25,92.75,57.78,0.00,0.00,0.00,2018-07-10,2018-07-16,1
20180703,06113,Yolo County,CA,7.25,92.75,57.78,0.00,0.00,0.00,2018-07-03,2018-07-09,1
20180626,06113,Yolo County,CA,8.57,91.43,57.78,0.00,0.00,0.00,2018-06-26,2018-07-02,1
20180619,06113,Yolo County,CA,11.88,88.12,0.00,0.00,0.00,0.00,2018-06-19,2018-06-25,1
20180612,06113,Yolo County,CA,11.18,88.82,0.00,0.00,0.00,0.00,2018-06-12,2018-06-18,1
20180605,06113,Yolo County,CA,11.18,88.82,0.00,0.00,0.00,0.00,2018-06-05,2018-06-11,1
20180529,06113,Yolo County,CA,11.18,88.82,0.00,0.00,0.00,0.00,2018-05-29,2018-06-04,1
20180522,06113,Yolo County,CA,11.18,88.82,0.00,0.00,0.00,0.00,2018-05-22,2018-05-28,1
20180515,06113,Yolo County,CA,11.14,88.86,0.00,0.00,0.00,0.00,2018-05-15,2018-05-21,1
20180508,06113,Yolo County,CA,18.94,81.06,0.00,0.00,0.00,0.00,2018-05-08,2018-05-14,1
20180501,06113,Yolo County,CA,19.18,80.82,0.00,0.00,0.00,0.00,2018-05-01,2018-05-07,1
20180424,06113,Yolo County,CA,19.18,80.82,0.00,0.00,0.00,0.00,2018-04-24,2018-04-30,1
20180417,06113,Yolo County,CA,19.18,80.82,0.00,0.00,0.00,0.00,2018-04-17,2018-04-23,1
20180410,06113,Yolo County,CA,19.18,80.82,0.00,0.00,0.00,0.00,2018-04-10,2018-04-16,1
20180403,06113,Yolo County,CA,3.86,96.14,0.00,0.00,0.00,0.00,2018-04-03,2018-04-09,1
20180327,06113,Yolo County,CA,3.86,96.14,0.00,0.00,0.00,0.00,2018-03-27,2018-04-02,1
20180320,06113,Yolo County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-03-20,2018-03-26,1
20180313,06113,Yolo County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-03-13,2018-03-19,1
20180306,06113,Yolo County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-03-06,2018-03-12,1
20180227,06113,Yolo County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-02-27,2018-03-05,1
20180220,06113,Yolo County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-02-20,2018-02-26,1
20180213,06113,Yolo County,CA,51.19,48.81,0.00,0.00,0.00,0.00,2018-02-13,2018-02-19,1
20180206,06113,Yolo County,CA,51.59,48.41,0.00,0.00,0.00,0.00,2018-02-06,2018-02-12,1
20180130,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2018-01-30,2018-02-05,1
20180123,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2018-01-23,2018-01-29,1
20180116,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2018-01-16,2018-01-22,1
20180109,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2018-01-09,2018-01-15,1
20180102,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2018-01-02,2018-01-08,1
20171226,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-12-26,2018-01-01,1
20171219,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-12-19,2017-12-25,1
20171212,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-12-12,2017-12-18,1
20171205,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-12-05,2017-12-11,1
20171128,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-28,2017-12-04,1
20171121,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-21,2017-11-27,1
20171114,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-14,2017-11-20,1
20171107,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-07,2017-11-13,1
20171031,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-31,2017-11-06,1
20171024,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-24,2017-10-30,1
20171017,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-17,2017-10-23,1
20171010,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-10,2017-10-16,1
20171003,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-03,2017-10-09,1
20170926,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-26,2017-10-02,1
20170919,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-19,2017-09-25,1
20170912,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,1
20170905,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,1
20170829,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,1
20170822,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,1
20170815,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,1
20170808,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-08,2017-08-14,1
20170801,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-01,2017-08-07,1
20170725,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,1
20170718,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,1
20170711,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,1
20170704,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,1
20170627,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,1
20170620,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,1
20170613,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-13,2017-06-19,1
20170606,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,1
20170530,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,1
20170523,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-23,2017-05-29,1
20170516,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-16,2017-05-22,1
20170509,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-09,2017-05-15,1
20170502,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-02,2017-05-08,1
20170425,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-25,2017-05-01,1
20170418,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-18,2017-04-24,1
20170411,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-11,2017-04-17,1
20170404,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-04,2017-04-10,1
20170328,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-03-28,2017-04-03,1
20170321,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-03-21,2017-03-27,1
20170314,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-03-14,2017-03-20,1
20170307,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-03-07,2017-03-13,1
20170228,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-02-28,2017-03-06,1
20170221,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-02-21,2017-02-27,1
20170214,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-02-14,2017-02-20,1
20170207,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-02-07,2017-02-13,1
20170131,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-01-31,2017-02-06,1
20170124,06113,Yolo County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2017-01-24,2017-01-30,1
20170117,06113,Yolo County,CA,79.34,20.66,0.00,0.00,0.00,0.00,2017-01-17,2017-01-23,1
20170110,06113,Yolo County,CA,79.34,20.66,0.00,0.00,0.00,0.00,2017-01-10,2017-01-16,1
20170103,06113,Yolo County,CA,0.00,100.00,98.70,20.64,0.00,0.00,2017-01-03,2017-01-09,1
20161227,06113,Yolo County,CA,0.00,100.00,98.70,20.64,0.00,0.00,2016-12-27,2017-01-02,1
20161220,06113,Yolo County,CA,0.00,100.00,98.70,20.64,0.00,0.00,2016-12-20,2016-12-26,1
20161213,06113,Yolo County,CA,0.00,100.00,100.00,81.76,0.00,0.00,2016-12-13,2016-12-19,1
20161206,06113,Yolo County,CA,0.00,100.00,100.00,81.76,0.00,0.00,2016-12-06,2016-12-12,1
20161129,06113,Yolo County,CA,0.00,100.00,100.00,81.76,0.00,0.00,2016-11-29,2016-12-05,1
20161122,06113,Yolo County,CA,0.00,100.00,100.00,81.76,0.00,0.00,2016-11-22,2016-11-28,1
20161115,06113,Yolo County,CA,0.00,100.00,100.00,81.76,0.00,0.00,2016-11-15,2016-11-21,1
20161108,06113,Yolo County,CA,0.00,100.00,100.00,81.76,0.00,0.00,2016-11-08,2016-11-14,1
20161101,06113,Yolo County,CA,0.00,100.00,100.00,81.76,0.00,0.00,2016-11-01,2016-11-07,1
20161025,06113,Yolo County,CA,0.00,100.00,100.00,81.76,0.00,0.00,2016-10-25,2016-10-31,1
20161018,06113,Yolo County,CA,0.00,100.00,100.00,81.76,0.00,0.00,2016-10-18,2016-10-24,1
20161011,06113,Yolo County,CA,0.00,100.00,100.00,81.76,0.00,0.00,2016-10-11,2016-10-17,1
20161004,06113,Yolo County,CA,0.00,100.00,100.00,81.76,0.00,0.00,2016-10-04,2016-10-10,1
20160927,06113,Yolo County,CA,0.00,100.00,100.00,81.76,0.00,0.00,2016-09-27,2016-10-03,1
20160920,06113,Yolo County,CA,0.00,100.00,100.00,81.76,0.00,0.00,2016-09-20,2016-09-26,1
20160913,06113,Yolo County,CA,0.00,100.00,100.00,81.76,0.00,0.00,2016-09-13,2016-09-19,1
20160906,06113,Yolo County,CA,0.00,100.00,100.00,81.76,0.00,0.00,2016-09-06,2016-09-12,1
20160830,06113,Yolo County,CA,0.00,100.00,100.00,81.76,0.00,0.00,2016-08-30,2016-09-05,1
20160823,06113,Yolo County,CA,0.00,100.00,100.00,81.76,0.00,0.00,2016-08-23,2016-08-29,1
20160816,06113,Yolo County,CA,0.00,100.00,100.00,81.76,0.00,0.00,2016-08-16,2016-08-22,1
20160809,06113,Yolo County,CA,0.00,100.00,100.00,81.76,0.00,0.00,2016-08-09,2016-08-15,1
20160802,06113,Yolo County,CA,0.00,100.00,100.00,81.76,0.00,0.00,2016-08-02,2016-08-08,1
20160726,06113,Yolo County,CA,0.00,100.00,100.00,81.76,0.00,0.00,2016-07-26,2016-08-01,1
20160719,06113,Yolo County,CA,0.00,100.00,100.00,81.76,0.00,0.00,2016-07-19,2016-07-25,1
20160712,06113,Yolo County,CA,0.00,100.00,100.00,81.76,0.00,0.00,2016-07-12,2016-07-18,1
